"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Id"
"5","3",74,10141,"1","1","0","3","0","0",8,"2","2","0","5","7","5",1998,1998,"1","0","12",13,"1",40,"2","2","2","3","3","1","6",0,"6",0,832,832,"1","3","1","4",885,833,0,1718,"0","0","2","1","3","1","1","7","6","1","3","1",1998,"0","2",427,"3","3","2",0,94,0,0,291,"0","0","4","1",0,"12","2009","8","4",73
"0","3",85,10200,"1","1","3","3","4","0",12,"2","2","0","2","5","7",1954,2003,"1","0","13",14,"1",104,"2","2","1","2","3","1","0",320,"1",362,404,1086,"1","3","1","4",1086,0,0,1086,"1","0","1","0","3","1","1","6","6","0","0","1",1989,"3","2",490,"3","3","2",0,0,0,0,0,"0","0","1","1",0,"5","2010","8","4",74
"4","4",60,5790,"1","1","3","3","0","0",17,"2","2","0","5","3","6",1915,1950,"2","0","12",13,"2",0,"3","3","1","1","3","1","6",0,"6",0,840,840,"1","3","0","4",840,765,0,1605,"0","0","2","0","3","2","1","8","6","0","0","5",1915,"3","1",379,"3","3","2",0,0,202,0,0,"0","0","4","1",0,"5","2010","8","4",75
"14","4",21,1596,"1","1","3","3","4","0",10,"2","2","3","7","4","5",1973,1973,"1","0","5",5,"2",0,"2","2","1","3","3","4","2",462,"6",0,0,462,"1","2","1","4",526,462,0,988,"1","0","1","0","2","1","1","5","6","0","0","3",1973,"3","1",297,"3","3","2",120,101,0,0,0,"0","0","1","1",0,"11","2009","8","4",76
"0","3",60,8475,"1","1","0","3","4","0",12,"2","2","0","2","4","7",1956,1956,"1","0","12",13,"2",0,"2","2","1","2","3","1","0",228,"6",0,724,952,"1","4","1","0",952,0,0,952,"0","0","1","0","2","1","1","4","6","0","0","5",1956,"3","1",283,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"4","2008","8","4",77
"4","4",50,8635,"1","1","3","3","4","0",3,"2","2","0","0","5","5",1948,2001,"1","0","13",14,"2",0,"2","2","1","2","3","1","1",336,"2",41,295,672,"1","2","1","4",1072,213,0,1285,"1","0","1","0","2","1","1","6","2","0","0","5",1948,"3","1",240,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"1","2008","8","4",78
"10","3",72,10778,"1","1","3","3","4","0",19,"2","2","2","2","4","5",1968,1968,"3","0","6",6,"2",0,"2","2","1","2","3","1","6",0,"6",0,1768,1768,"1","2","0","4",1768,0,0,1768,"0","0","2","0","4","2","1","8","6","0","0","6",0,"1","0",0,"0","0","2",0,0,0,0,0,"0","0","4","1",0,"4","2010","8","4",79
"4","4",60,10440,"1","0","3","3","0","0",17,"2","2","0","5","5","6",1910,1981,"1","0","13",14,"2",0,"2","2","2","2","3","1","6",0,"6",0,440,440,"1","3","1","4",682,548,0,1230,"0","0","1","1","2","1","1","5","6","0","0","5",1966,"3","2",440,"3","3","2",74,0,128,0,0,"0","0","2","1",0,"5","2009","8","4",80
"5","3",100,13000,"1","1","3","3","0","0",12,"2","2","0","5","6","6",1968,1968,"1","0","12",13,"1",576,"2","3","1","3","3","1","5",448,"6",0,448,896,"1","2","1","4",1182,960,0,2142,"0","0","2","1","4","1","2","8","6","1","4","1",1968,"0","1",509,"3","3","2",0,72,0,0,252,"0","0","4","1",0,"6","2009","8","4",81
"11","4",32,4500,"1","1","3","3","2","0",11,"2","2","4","2","6","5",1998,1998,"3","0","12",13,"1",443,"2","3","2","4","4","1","2",1201,"6",0,36,1237,"1","4","1","4",1337,0,0,1337,"1","0","2","0","2","1","1","5","6","0","0","1",1998,"0","2",405,"3","3","2",0,199,0,0,0,"0","0","4","1",0,"3","2006","8","4",82
"0","3",78,10206,"1","1","3","3","4","0",21,"2","2","0","2","8","5",2007,2007,"1","0","12",13,"3",468,"2","2","2","3","3","1","2",33,"6",0,1530,1563,"1","4","1","4",1563,0,0,1563,"0","0","2","0","3","1","2","6","6","1","4","1",2007,"2","3",758,"3","3","2",144,99,0,0,0,"0","0","4","1",0,"10","2008","8","4",83
"0","3",80,8892,"1","1","0","3","4","0",12,"2","2","0","2","5","5",1960,1960,"1","0","8",8,"0",66,"2","2","1","2","3","1","6",0,"6",0,1065,1065,"1","3","1","4",1065,0,0,1065,"0","0","1","1","3","1","1","6","6","0","0","5",1974,"3","2",461,"3","3","2",74,0,0,0,0,"0","0","4","1",0,"7","2007","0","4",84
"8","3",60,8530,"1","1","0","3","4","0",8,"2","2","0","7","7","5",1995,1996,"1","0","6",6,"1",22,"2","2","2","3","3","1","6",0,"6",0,384,384,"1","3","1","4",804,670,0,1474,"0","0","2","1","3","1","1","7","6","1","3","3",1995,"0","2",400,"3","3","2",120,72,0,0,0,"0","0","4","3",700,"5","2009","8","4",85
"5","3",121,16059,"1","1","3","3","0","0",15,"2","2","0","5","8","5",1991,1992,"3","0","6",6,"1",284,"3","2","1","3","3","1","6",0,"6",0,1288,1288,"1","4","1","4",1301,1116,0,2417,"0","0","2","1","4","1","2","9","6","1","3","1",1991,"3","2",462,"3","3","2",127,82,0,0,0,"0","0","4","1",0,"4","2006","8","4",86
"5","3",122,11911,"1","1","1","3","4","0",8,"2","2","0","5","6","5",2005,2005,"1","0","12",13,"2",0,"3","2","2","3","3","3","6",0,"6",0,684,684,"1","4","1","4",684,876,0,1560,"0","0","2","1","3","1","2","6","6","1","4","3",2005,"0","2",400,"3","3","2",100,38,0,0,0,"0","0","4","1",0,"3","2009","8","4",87
"13","1",40,3951,"1","2","3","3","0","0",21,"2","2","4","5","6","5",2009,2009,"1","0","12",13,"3",76,"3","2","2","3","3","3","6",0,"6",0,612,612,"1","4","1","4",612,612,0,1224,"0","0","2","1","2","1","2","4","6","0","0","5",2009,"2","2",528,"3","3","2",0,234,0,0,0,"0","0","4","1",0,"6","2009","6","5",88
"4","0",105,8470,"1","1","0","3","0","0",9,"1","1","0","0","3","2",1915,1982,"3","0","9",10,"2",0,"1","1","1","2","2","1","6",0,"6",0,1013,1013,"1","2","0","4",1013,0,513,1526,"0","0","1","0","2","1","0","6","6","0","0","6",0,"1","0",0,"0","0","0",0,0,156,0,0,"0","0","2","1",0,"10","2009","3","0",89
"0","3",60,8070,"1","1","3","3","4","0",5,"2","2","0","2","4","5",1994,1995,"1","0","12",13,"2",0,"2","2","2","3","3","1","2",588,"6",0,402,990,"1","4","1","4",990,0,0,990,"1","0","1","0","3","1","1","5","6","0","0","6",0,"1","0",0,"0","0","2",0,0,0,0,0,"0","0","4","1",0,"8","2007","8","4",90
"0","3",60,7200,"1","1","3","3","4","0",12,"2","2","0","2","4","5",1950,1950,"1","0","3",14,"2",0,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","2","1","0",1040,0,0,1040,"0","0","1","0","2","1","1","4","6","0","0","5",1950,"3","2",420,"3","3","2",0,29,0,0,0,"0","0","4","1",0,"7","2006","8","4",91
"0","3",85,8500,"1","1","3","3","4","0",12,"2","2","0","2","5","3",1961,1961,"3","0","6",6,"0",203,"2","2","1","2","3","1","5",600,"6",0,635,1235,"1","2","1","4",1235,0,0,1235,"0","0","1","0","2","1","1","6","6","0","0","1",1961,"3","2",480,"3","3","2",0,0,0,0,0,"0","0","1","1",0,"12","2006","8","0",92
"1","3",80,13360,"1","0","0","1","4","0",6,"2","2","0","2","5","7",1921,2006,"1","0","13",14,"2",0,"2","3","0","3","3","1","0",713,"6",0,163,876,"1","4","1","4",964,0,0,964,"1","0","1","0","2","1","1","5","6","0","0","5",1921,"3","2",432,"3","3","2",0,0,44,0,0,"0","0","4","1",0,"8","2009","8","4",93
"15","0",60,7200,"1","1","3","3","0","0",17,"2","2","1","4","6","6",1910,1998,"3","0","8",8,"2",0,"2","2","0","2","2","2","5",1046,"6",0,168,1214,"2","4","0","4",1260,1031,0,2291,"0","1","2","0","4","2","1","9","6","1","4","5",1900,"3","2",506,"3","3","2",0,0,0,0,99,"0","0","4","1",0,"11","2007","8","4",94
"5","3",69,9337,"1","1","0","3","4","0",5,"2","2","0","5","6","5",1997,1997,"1","0","12",13,"2",0,"2","3","2","3","3","1","2",648,"6",0,176,824,"1","4","1","4",905,881,0,1786,"1","0","2","1","3","1","2","7","6","0","0","1",1997,"2","2",684,"3","3","2",0,162,0,0,0,"0","0","4","1",0,"5","2007","8","4",95
"5","3",60,9765,"1","1","1","3","0","0",8,"2","2","0","5","6","8",1993,1993,"1","0","12",13,"1",68,"4","3","2","3","4","1","0",310,"6",0,370,680,"1","3","1","4",680,790,0,1470,"0","0","2","1","3","1","1","6","6","1","3","3",1993,"0","2",420,"3","3","2",232,63,0,0,0,"0","0","4","3",480,"4","2009","8","4",96
"0","3",78,10264,"1","1","0","3","4","0",5,"2","2","0","2","7","5",1999,1999,"1","0","12",13,"1",183,"3","2","2","3","3","3","0",1162,"6",0,426,1588,"1","4","1","4",1588,0,0,1588,"0","0","2","0","3","1","2","6","6","0","0","1",1999,"2","2",472,"3","3","2",158,29,0,0,0,"0","0","4","1",0,"8","2006","8","4",97
"0","3",73,10921,"1","1","3","1","4","0",7,"2","2","0","2","4","5",1965,1965,"3","0","6",6,"1",48,"2","2","1","2","3","1","5",520,"6",0,440,960,"1","2","1","1",960,0,0,960,"1","0","1","0","3","1","1","6","6","0","0","1",1965,"0","1",432,"3","3","1",120,0,0,0,0,"0","0","4","1",0,"5","2007","8","4",98
"1","3",85,10625,"1","1","3","3","0","0",7,"2","2","0","2","5","5",1920,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","0",108,"6",0,350,458,"1","1","0","4",835,0,0,835,"0","0","1","0","2","1","1","5","6","0","0","2",1920,"3","1",366,"2","3","2",0,0,77,0,0,"0","0","4","3",400,"5","2010","0","0",99
"0","3",77,9320,"1","1","0","3","4","0",12,"2","2","0","2","4","5",1959,1959,"1","0","9",10,"2",0,"2","2","1","2","3","1","0",569,"6",0,381,950,"1","1","1","4",1225,0,0,1225,"1","0","1","1","3","1","1","6","6","0","0","6",0,"1","0",0,"0","0","2",352,0,0,0,0,"0","0","4","3",400,"1","2010","8","4",100
"0","3",79,10603,"1","1","0","3","4","0",14,"2","2","0","2","6","7",1977,2001,"1","0","9",10,"1",28,"2","2","2","2","3","2","0",1200,"6",0,410,1610,"1","3","1","4",1610,0,0,1610,"1","0","2","0","3","1","2","6","6","2","3","1",1977,"2","2",480,"3","3","2",168,68,0,0,0,"0","0","4","1",0,"2","2010","8","4",101
"5","3",77,9206,"1","1","3","3","4","0",20,"2","2","0","5","6","5",1985,1985,"1","0","6",6,"1",336,"3","2","1","3","3","1","6",0,"6",0,741,741,"1","2","1","4",977,755,0,1732,"0","0","2","1","3","1","2","7","6","1","3","1",1985,"0","2",476,"3","3","2",192,46,0,0,0,"0","0","4","1",0,"6","2010","8","4",102
"10","3",64,7018,"1","1","3","0","4","0",20,"2","2","2","2","5","5",1979,1979,"1","0","6",6,"2",0,"2","1","3","0","0","0","4",0,"4",0,0,0,"1","2","1","4",1535,0,0,1535,"0","0","2","0","4","2","1","8","6","0","0","1",1979,"3","2",410,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2009","8","2",103
"0","3",94,10402,"1","1","0","3","0","0",5,"2","2","0","2","7","5",2009,2009,"1","0","12",13,"2",0,"2","2","2","3","3","1","6",0,"6",0,1226,1226,"1","4","1","4",1226,0,0,1226,"0","0","2","0","3","1","2","6","6","0","0","1",2009,"2","3",740,"3","3","2",0,36,0,0,0,"0","0","4","1",0,"5","2010","8","4",104
"4","4",70,7758,"1","1","3","3","0","0",9,"2","2","0","0","7","4",1931,1950,"1","0","11",12,"1",600,"2","1","2","2","3","1","3",224,"6",0,816,1040,"1","4","1","1",1226,592,0,1818,"0","0","1","1","4","1","1","7","6","2","3","5",1951,"3","1",240,"3","3","2",0,0,0,0,184,"0","0","4","1",0,"6","2007","8","4",105
"5","1",75,9375,"1","1","3","3","4","0",21,"2","2","0","5","8","5",2003,2004,"3","0","12",13,"1",768,"3","2","2","4","3","1","6",0,"6",0,1053,1053,"1","4","1","4",1053,939,0,1992,"0","0","2","1","3","1","2","9","6","1","4","1",2003,"2","2",648,"3","3","2",140,45,0,0,0,"0","0","4","1",0,"8","2008","8","4",106
"1","4",60,10800,"1","0","3","3","4","0",17,"2","2","0","2","4","7",1885,1995,"4","0","12",13,"2",0,"2","2","0","1","3","1","6",0,"6",0,641,641,"1","3","1","4",1047,0,0,1047,"0","0","1","0","2","1","1","6","6","0","0","5",1954,"3","1",273,"2","2","0",0,0,0,0,0,"0","0","4","3",450,"8","2007","8","4",107
"0","4",50,6000,"1","1","3","3","4","0",17,"2","2","0","2","5","5",1948,1950,"1","0","12",13,"2",0,"2","2","1","2","3","1","0",104,"1",169,516,789,"1","4","1","4",789,0,0,789,"0","0","1","0","2","1","1","5","6","0","0","5",1948,"3","1",250,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"4","2008","8","5",108
"4","4",85,8500,"1","1","3","3","0","0",9,"0","2","0","0","5","7",1919,2005,"1","0","5",5,"2",0,"2","2","1","2","3","1","6",0,"6",0,793,793,"2","2","0","1",997,520,0,1517,"0","0","2","0","3","1","0","7","6","0","0","6",0,"1","0",0,"0","0","0",0,0,144,0,0,"0","0","4","1",0,"8","2007","8","4",109
"0","3",105,11751,"1","1","0","3","4","0",14,"2","2","0","2","6","6",1977,1977,"3","0","9",10,"1",480,"2","2","1","3","3","1","1",705,"6",0,1139,1844,"1","4","1","4",1844,0,0,1844,"0","0","2","0","3","1","1","7","6","1","3","1",1977,"2","2",546,"3","3","2",0,122,0,0,0,"0","0","2","1",0,"1","2010","0","4",110
"4","3",75,9525,"1","1","3","3","4","0",7,"2","2","0","0","6","4",1954,1972,"1","0","13",14,"2",0,"2","2","1","2","2","1","5",444,"6",0,550,994,"1","3","1","4",1216,639,0,1855,"0","0","2","0","4","1","1","7","6","0","0","1",1954,"3","1",325,"3","3","2",182,0,0,0,0,"0","0","4","1",0,"10","2006","8","4",111
"8","3",78,7750,"1","1","0","3","4","0",8,"2","2","0","7","7","5",2000,2000,"1","0","12",13,"2",0,"2","2","2","3","3","1","2",250,"6",0,134,384,"1","4","1","4",774,656,0,1430,"0","0","2","1","3","1","1","7","6","1","3","3",2000,"0","2",400,"3","3","2",180,0,0,0,0,"0","0","4","1",0,"4","2010","8","4",112
"5","3",77,9965,"1","1","3","3","4","0",5,"2","2","0","5","7","5",2007,2007,"1","0","12",13,"3",220,"3","2","2","4","3","3","2",984,"6",0,280,1264,"1","4","1","4",1282,1414,0,2696,"1","0","2","1","4","1","3","10","6","1","4","3",2007,"0","3",792,"3","3","2",120,184,0,0,168,"0","0","4","1",0,"10","2007","6","5",113
"0","3",118,21000,"1","1","3","0","0","0",6,"2","2","0","2","6","5",1953,1953,"3","0","13",14,"1",184,"2","3","1","3","3","2","0",35,"5",869,905,1809,"1","2","1","4",2259,0,0,2259,"1","0","2","0","3","1","2","7","6","2","4","2",1953,"3","2",450,"3","3","2",166,120,192,0,0,"0","0","2","1",0,"10","2007","0","0",114
"6","3",61,7259,"1","1","0","3","4","1",6,"2","2","0","5","6","8",1945,2002,"2","0","13",14,"2",0,"2","2","1","2","3","1","0",774,"3",150,104,1028,"1","4","1","4",1436,884,0,2320,"1","0","2","1","3","1","2","9","6","1","3","5",1945,"3","1",180,"3","3","2",224,0,0,0,0,"0","0","2","1",0,"7","2007","8","4",115
"13","1",34,3230,"1","2","3","3","0","0",21,"2","2","4","5","6","5",1999,1999,"1","0","8",8,"1",1129,"2","2","2","3","3","1","2",419,"6",0,310,729,"1","3","1","4",729,729,0,1458,"0","0","2","1","2","1","1","5","6","1","2","5",1999,"3","2",440,"3","3","2",0,32,0,0,0,"0","0","4","1",0,"6","2007","8","4",116
"0","3",80,11616,"1","1","3","3","4","0",19,"2","2","0","2","5","5",1962,1962,"1","0","13",14,"1",116,"2","2","1","2","3","1","3",170,"1",670,252,1092,"1","2","1","4",1092,0,0,1092,"0","1","1","0","3","1","1","6","6","1","1","1",1962,"3","1",288,"3","3","2",0,20,144,0,0,"0","0","4","1",0,"9","2009","8","4",117
"0","3",74,8536,"1","1","3","3","0","0",7,"2","2","0","2","5","5",2006,2007,"1","0","12",13,"2",0,"2","2","2","3","3","1","6",0,"6",0,1125,1125,"1","3","1","4",1125,0,0,1125,"0","0","1","1","2","1","1","5","6","0","0","1",2007,"3","2",430,"3","3","2",80,64,0,0,0,"0","0","4","1",0,"4","2007","6","5",118
"5","3",90,12376,"1","1","3","3","0","0",20,"2","2","0","5","7","5",1990,1990,"3","0","9",10,"2",0,"2","2","2","3","3","2","2",1470,"6",0,203,1673,"1","3","1","4",1699,1523,0,3222,"1","0","3","0","5","1","2","11","6","2","3","1",1990,"3","3",594,"3","3","2",367,0,0,0,0,"0","0","4","1",0,"5","2010","8","4",119
"5","3",65,8461,"1","1","3","3","4","0",5,"2","2","0","5","6","5",2005,2006,"1","0","12",13,"2",0,"3","2","2","3","3","1","6",0,"6",0,728,728,"1","4","1","4",728,728,0,1456,"0","0","2","1","3","1","2","8","6","1","4","1",2005,"0","2",390,"3","3","2",0,24,0,0,0,"0","0","4","1",0,"7","2006","6","5",120
"8","3",86,21453,"1","1","0","2","1","2",4,"2","2","0","7","6","5",1969,1969,"0","2","9",10,"2",0,"2","2","1","2","3","4","0",938,"6",0,0,938,"1","4","1","4",988,0,0,988,"1","0","1","0","1","1","1","4","6","2","3","1",1969,"3","2",540,"3","3","2",0,130,0,130,0,"0","0","4","1",0,"10","2006","8","4",121
"4","4",50,6060,"1","1","3","3","4","0",9,"2","2","0","0","4","5",1939,1950,"1","0","0",0,"2",0,"2","2","2","2","3","1","6",0,"6",0,732,732,"1","3","1","4",772,351,0,1123,"0","0","1","0","3","1","1","4","6","0","0","5",1979,"3","1",264,"3","3","1",0,0,140,0,0,"0","0","2","1",0,"6","2007","8","4",122
"0","3",75,9464,"1","1","3","3","0","0",12,"2","2","0","2","6","7",1958,1958,"3","0","8",8,"1",135,"2","3","1","2","3","1","1",570,"6",0,510,1080,"1","3","1","4",1080,0,0,1080,"0","0","1","0","3","1","1","5","6","0","0","1",1958,"3","1",288,"3","3","2",0,0,0,0,130,"0","0","4","1",0,"6","2008","8","4",123
"11","3",55,7892,"1","1","3","3","4","0",20,"2","2","4","2","6","5",1993,1993,"1","0","9",10,"2",0,"3","2","2","3","3","1","2",300,"6",0,899,1199,"1","4","1","4",1199,0,0,1199,"0","0","2","0","2","1","2","5","6","0","0","1",1993,"2","2",530,"3","3","2",0,63,0,0,0,"0","0","4","1",0,"3","2008","8","4",124
"0","3",48,17043,"1","1","0","3","1","0",14,"2","2","0","2","6","5",1979,1998,"1","0","6",6,"2",0,"2","3","1","3","2","1","6",0,"6",0,1362,1362,"1","2","1","4",1586,0,0,1586,"0","0","2","0","3","1","1","7","6","1","3","1",1979,"3","2",435,"3","3","2",192,0,0,0,0,"0","0","4","1",0,"1","2009","8","4",125
"15","4",60,6780,"1","1","3","3","4","0",9,"2","2","1","0","6","8",1935,1982,"1","0","13",14,"2",0,"2","1","1","2","3","3","2",490,"6",0,30,520,"1","3","0","4",520,0,234,754,"1","0","1","0","2","1","1","5","6","0","0","6",0,"1","0",0,"0","0","0",53,0,0,0,0,"0","0","4","1",0,"6","2006","8","4",126
"11","3",53,4928,"1","1","0","3","4","0",13,"2","2","4","2","6","5",1976,1976,"1","0","9",10,"2",0,"2","2","1","3","3","1","0",120,"6",0,958,1078,"1","2","1","4",958,0,0,958,"0","0","2","0","2","1","1","5","6","1","3","1",1977,"2","2",440,"3","3","2",0,205,0,0,0,"0","0","4","1",0,"2","2007","8","4",127
"3","4",55,4388,"1","1","0","0","4","0",17,"1","2","0","1","5","7",1930,1950,"1","0","14",14,"2",0,"2","3","0","2","3","1","3",116,"6",0,556,672,"1","4","1","4",840,0,0,840,"0","0","1","0","3","1","1","5","6","1","3","6",0,"1","0",0,"0","0","0",0,0,0,0,0,"0","0","4","1",0,"6","2007","8","4",128
"5","3",69,7590,"1","1","3","3","4","0",12,"4","2","0","5","6","5",1966,1966,"1","0","12",13,"1",266,"2","2","1","2","3","1","1",512,"6",0,148,660,"1","2","1","4",660,688,0,1348,"0","0","1","1","3","1","1","6","6","1","2","1",1966,"2","2",453,"3","3","2",188,108,0,0,0,"0","0","4","1",0,"7","2006","8","4",129
"0","3",69,8973,"1","1","3","3","4","0",12,"2","2","0","2","5","7",1958,1991,"1","0","9",10,"1",85,"2","2","1","2","3","1","5",567,"1",28,413,1008,"1","2","1","0",1053,0,0,1053,"0","1","1","1","3","1","3","6","6","0","0","0",1998,"2","2",750,"3","3","2",0,80,0,180,0,"0","0","3","1",0,"7","2006","8","0",130
"5","3",88,14200,"1","1","3","3","0","0",12,"2","2","0","5","7","6",1966,1966,"1","0","8",8,"1",309,"2","2","1","2","3","1","5",445,"6",0,479,924,"1","4","1","4",1216,941,0,2157,"0","0","2","1","4","1","2","8","6","2","4","1",1966,"0","2",487,"3","3","2",105,66,0,0,0,"0","0","0","1",0,"5","2006","8","4",131
"5","3",75,12224,"1","1","0","3","0","0",8,"2","2","0","5","6","5",2000,2000,"1","0","12",13,"1",40,"3","2","2","3","3","1","2",695,"6",0,297,992,"1","4","1","4",1022,1032,0,2054,"1","0","2","1","3","1","2","7","6","1","3","3",2000,"2","2",390,"3","3","2",24,48,0,0,0,"0","0","4","1",0,"7","2009","8","4",132
"0","3",75,7388,"1","1","3","3","0","0",12,"2","2","0","2","5","6",1959,2002,"1","0","8",8,"2",0,"2","2","1","2","3","1","5",405,"6",0,658,1063,"1","3","1","4",1327,0,0,1327,"1","0","1","0","3","1","2","7","6","0","0","5",1974,"3","2",624,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"7","2007","8","4",133
"0","3",65,6853,"1","1","0","3","4","0",23,"2","2","0","2","8","5",2001,2002,"1","0","12",13,"1",136,"3","2","2","4","3","1","2",1005,"6",0,262,1267,"1","4","1","4",1296,0,0,1296,"1","0","2","0","2","1","2","6","6","0","0","1",2001,"0","2",471,"3","3","2",192,25,0,0,0,"0","0","4","1",0,"6","2009","8","4",134
"0","3",78,10335,"1","1","0","3","4","0",19,"2","2","0","2","5","6",1968,1993,"1","0","9",10,"2",0,"2","2","1","2","3","1","5",570,"6",0,891,1461,"1","3","1","4",1721,0,0,1721,"0","0","2","1","3","1","1","7","2","1","3","1",1968,"2","2",440,"3","3","2",0,96,180,0,0,"0","0","2","1",0,"7","2006","8","4",135
"0","3",80,10400,"1","1","3","3","4","0",14,"2","2","0","2","7","6",1970,1970,"3","0","9",10,"1",288,"2","2","2","2","3","1","6",0,"6",0,1304,1304,"1","3","1","4",1682,0,0,1682,"0","0","2","0","3","1","1","7","6","1","4","1",1970,"3","2",530,"3","3","2",98,0,0,0,0,"0","0","2","1",0,"5","2008","8","4",136
"0","3",107,10355,"1","1","0","3","0","0",12,"2","2","0","2","5","5",1967,1967,"1","0","8",8,"1",196,"2","2","1","2","3","1","1",695,"6",0,519,1214,"1","2","1","4",1214,0,0,1214,"0","0","2","0","3","1","1","5","6","1","2","1",1967,"2","1",318,"3","3","2",0,111,0,0,0,"0","0","4","1",0,"7","2007","8","4",137
"10","3",82,11070,"1","1","3","3","4","0",11,"2","2","2","2","7","5",1988,1989,"1","0","12",13,"1",70,"2","2","1","2","3","1","6",0,"6",0,1907,1907,"1","3","1","4",1959,0,0,1959,"0","0","3","0","5","2","1","9","6","0","0","0",1989,"3","3",766,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"7","2006","8","3",138
"5","3",73,9066,"1","1","0","3","4","0",5,"2","2","0","5","8","5",1999,2000,"1","0","12",13,"1",320,"3","2","2","3","3","2","2",668,"6",0,336,1004,"1","4","1","4",1004,848,0,1852,"0","0","2","1","3","1","2","7","6","2","3","1",1999,"0","3",660,"3","3","2",224,106,0,0,0,"0","0","0","1",0,"12","2008","8","4",139
"5","3",65,15426,"1","1","0","3","4","0",5,"2","2","0","5","6","5",1997,1997,"1","0","12",13,"2",0,"2","2","2","3","3","1","2",821,"6",0,107,928,"1","4","1","4",928,836,0,1764,"1","0","2","1","3","1","2","7","6","0","0","1",1997,"2","2",470,"3","3","2",276,99,0,0,0,"0","0","2","1",0,"8","2009","8","4",140
"0","3",70,10500,"1","1","3","3","2","0",12,"2","2","0","2","4","5",1971,1971,"1","0","6",6,"2",0,"2","2","1","2","3","1","0",432,"6",0,432,864,"1","2","1","4",864,0,0,864,"0","0","1","0","3","1","1","5","6","1","1","6",0,"1","0",0,"0","0","2",0,0,0,0,0,"0","0","4","1",0,"4","2010","4","4",141
"0","3",78,11645,"1","1","3","3","4","0",5,"2","2","0","2","7","5",2005,2005,"1","0","12",13,"2",0,"3","2","2","3","3","3","2",1300,"6",0,434,1734,"1","4","1","4",1734,0,0,1734,"1","0","2","0","3","1","2","7","6","0","0","1",2005,"0","2",660,"3","3","2",160,24,0,0,0,"0","0","4","1",0,"1","2006","8","4",142
"4","3",71,8520,"1","1","3","3","0","0",12,"0","2","0","0","5","4",1952,1952,"1","0","3",14,"2",0,"2","1","1","2","3","1","5",507,"6",0,403,910,"1","1","1","4",910,475,0,1385,"0","0","2","0","4","1","1","6","6","0","0","5",2000,"3","2",720,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"6","2010","8","4",143
"0","3",78,10335,"1","1","0","3","4","0",5,"2","2","0","2","7","5",1999,1999,"1","0","12",13,"1",183,"3","2","2","3","3","4","2",679,"6",0,811,1490,"1","4","1","4",1501,0,0,1501,"1","0","2","0","3","1","2","6","6","0","0","1",1999,"2","2",577,"3","3","2",144,29,0,0,0,"0","0","4","1",0,"6","2009","8","4",144
